ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
KEN,Kenya,,,,,,14.5,,,,,,,,,,23,,23,,
KIR,Kiribati,,,,,,52.53027,,,,,,,,,,55.8,,59.32891,,
PRK,"Korea, Democratic People's Republic of",,,,,,22.45585,,,,,,,,,,26,,29.56256,,
KOR,"Korea, Republic of",,,,,,98,,,,,,,,,,99.7,,100,,
KWT,Kuwait,,,,,,90.89918,,,,,,,,,,94.1,,97.69783,,
KGZ,Kyrgyzstan,,,,,,100,,,,,,,,,,100,,100,,
LAO,Lao People's Democratic Republic,,,,,,46.3,,,,,,,,,,66,,70,,
LVA,Latvia,,,,,,100,,,,,,,,,,100,,100,,
LBN,Lebanon,,,,,,95,,,,,,,,,,99.9,,100,,
LSO,Lesotho,,,,,,5,,,,,,,,,,17,,20.56256,,
LBR,Liberia,,,,,,0.5558459,,,,,,,,,,4.1,,9.8,,
LBY,Libyan Arab Jamahiriya,,,,,,99.8,,,,,,,,,,100,,100,,
LIE,Liechtenstein,,,,,,100,,,,,,,,,,100,,100,,
LTU,Lithuania,,,,,,100,,,,,,,,,,100,,100,,
LUX,Luxembourg,,,,,,100,,,,,,,,,,100,,100,,
MDG,Madagascar,,,,,,11.39801,,,,,,,,,,14.3,,15.4,,
MWI,Malawi,,,,,,4.8,,,,,,,,,,8.7,,9.8,,
MYS,Malaysia,,,,,,96.4,,,,,,,,,,99.3,,100,,
MDV,Maldives,,,,,,96.35585,,,,,,,,,,99.9,,100,,
MLI,Mali,,,,,,16.7,,,,,,,,,,16.6,,25.6,,
MLT,Malta,,,,,,100,,,,,,,,,,100,,100,,
MHL,Marshall Islands,,,,,,52.53027,,,,,,,,,,55.8,,59.32891,,
MRT,Mauritania,,,,,,14.65585,,,,,,,,,,18.2,,21.76256,,
MUS,Mauritius,,,,,,99.4,,,,,,,,,,100,,100,,
MEX,Mexico,,,,,,98,,,,,,,,,,99,,99.1,,
FSM,"Micronesia, Federated States of",,,,,,52.53027,,,,,,,,,,55.8,,59.32891,,
MDA,"Moldova, Republic of",,,,,,95.05585,,,,,,,,,,98.6,,100,,
MCO,Monaco,,,,,,100,,,,,,,,,,100,,100,,
MKD,Macedonia,,,,,,95.45585,,,,,,,,,,99,,100,,
MNG,Mongolia,,,,,,82.65585,,,,,,,,,,86.2,,89.76256,,
MNE,Montenegro,,,,,,100,,,,,,,,,,100,,100,,
MAR,Morocco,,,,,,71.1,,,,,,,,,,98.9,,100,,
MOZ,Mozambique,,,,,,7.1,,,,,,,,,,15,,20.2,,
MMR,Myanmar,,,,,,47,,,,,,,,,,48.8,,52.36256,,
NAM,Namibia,,,,,,36.5,,,,,,,,,,43.7,,47.26256,,
NRU,Nauru,,,,,,,,,,,,,,,,,,,,
NPL,Nepal,,,,,,72.75585,,,,,,,,,,76.3,,76.3,,
NLD,Netherlands,,,,,,100,,,,,,,,,,100,,100,,
NZL,New Zealand,,,,,,100,,,,,,,,,,100,,100,,
NIC,Nicaragua,,,,,,72,,,,,,,,,,73,,77.9,,
NER,Niger,,,,,,6.7,,,,,,,,,,9.3,,14.4,,
NGA,Nigeria,,,,,,44.9,,,,,,,,,,48,,55.6,,
NOR,Norway,,,,,,100,,,,,,,,,,100,,100,,
OMN,Oman,,,,,,90.89918,,,,,,,,,,94.1,,97.69783,,
PAK,Pakistan,,,,,,79.5,,,,,,,,,,91.4,,93.6,,
PLW,Palau,,,,,,52.53027,,,,,,,,,,55.8,,59.32891,,
PAN,Panama,,,,,,85.4112,,,,,,,,,,87.87328,,90.87544,,
PNG,Papua New Guinea,,,,,,11,,,,,,,,,,14.5,,18.10671,,
PRY,Paraguay,,,,,,93.2499,,,,,,,,,,97,,98.2,,
PER,Peru,,,,,,72.8615,,,,,,,,,,85,,91.2,,
PHL,Philippines,,,,,,71.3,,,,,,,,,,83.3,,87.5,,
POL,Poland,,,,,,100,,,,,,,,,,100,,100,,
PRT,Portugal,,,,,,100,,,,,,,,,,100,,100,,
QAT,Qatar,,,,,,90.89918,,,,,,,,,,94.1,,97.69783,,
ROU,Romania,,,,,,100,,,,,,,,,,100,,100,,
RUS,Russian Federation,,,,,,100,,,,,,,,,,100,,100,,
RWA,Rwanda,,,,,,6.2,,,,,,,,,,10.8,,18,,
KNA,Saint Kitts and Nevis,,,,,,85.4112,,,,,,,,,,87.87328,,90.87544,,
LCA,Saint Lucia,,,,,,85.4112,,,,,,,,,,87.87328,,90.87544,,
VCT,Saint Vincent and the Grenadines,,,,,,70.93898,,,,,,,,,,75.07795,,75.90575,,
WSM,Samoa,,,,,,89.44801,,,,,,,,,,99.6,,100,,
SMR,San Marino,,,,,,100,,,,,,,,,,100,,100,,
STP,Sao Tome and Principe,,,,,,52.9,,,,,,,,,,56.9,,60.46256,,
SAU,Saudi Arabia,,,,,,90.89918,,,,,,,,,,94.1,,97.69783,,
SEN,Senegal,,,,,,36.8,,,,,,,,,,56.5,,56.5,,
SRB,Serbia,,,,,,100,,,,,,,,,,100,,100,,
SYC,Seychelles,,,,,,99.4,,,,,,,,,,100,,100,,
SLE,Sierra Leone,,,,,,8.555846,,,,,,,,,,12.1,,14.2,,
SGP,Singapore,,,,,,100,,,,,,,,,,100,,100,,
SVK,Slovakia,,,,,,100,,,,,,,,,,100,,100,,
SVN,Slovenia,,,,,,100,,,,,,,,,,100,,100,,
SLB,Solomon Islands,,,,,,15.7,,,,,,,,,,19.2,,22.80671,,
SOM,Somalia,,,,,,25.9093,,,,,,,,,,29.1,,32.70795,,
ZAF,South Africa,,,,,,66.1,,,,,,,,,,82.7,,85.4,,
ESP,Spain,,,,,,100,,,,,,,,,,100,,100,,
LKA,Sri Lanka,,,,,,80.7,,,,,,,,,,85.1,,88.66256,,
SDN,Sudan,,,,,,25.45585,,,,,,,,,,29,,32.56256,,
SUR,Suriname,,,,,,99.6241,,,,,,,,,,100,,100,,
SWZ,Swaziland,,,,,,31.65585,,,,,,,,,,35.2,,42,,
SWE,Sweden,,,,,,100,,,,,,,,,,100,,100,,
CHE,Switzerland,,,,,,100,,,,,,,,,,100,,100,,
SYR,Syrian Arab Republic,,,,,,86.6,,,,,,,,,,92.7,,96.26256,,
TJK,Tajikistan,,,,,,99,,,,,,,,,,100,,100,,
TZA,"Tanzania, United Republic of",,,,,,8.8,,,,,,,,,,14.8,,15.3,,
THA,Thailand,,,,,,82.5,,,,,,,,,,99.7,,100,,
TLS,Timor-Leste,,,,,,34.45584,,,,,,,,,,38,,41.56256,,
TGO,Togo,,,,,,16.97,,,,,,,,,,27.9,,31.46256,,
TON,Tonga,,,,,,85.79802,,,,,,,,,,92.3,,95.86256,,
TTO,Trinidad and Tobago,,,,,,94.86102,,,,,,,,,,99,,99.8278,,
TUN,Tunisia,,,,,,95,,,,,,,,,,99.5,,100,,
TUR,Turkey,,,,,,100,,,,,,,,,,100,,100,,
TKM,Turkmenistan,,,,,,99.6,,,,,,,,,,100,,100,,
TUV,Tuvalu,,,,,,37.45584,,,,,,,,,,41,,44.56256,,
UGA,Uganda,,,,,,8.6,,,,,,,,,,14.6,,18.16256,,
UKR,Ukraine,,,,,,96.25585,,,,,,,,,,99.8,,100,,
ARE,United Arab Emirates,,,,,,90.89918,,,,,,,,,,94.1,,97.69783,,
GBR,United Kingdom,,,,,,100,,,,,,,,,,100,,100,,
USA,United States of America,,,,,,100,,,,,,,,,,100,,100,,
URY,Uruguay,,,,,,97,,,,,,,,,,99,,99.5,,
UZB,Uzbekistan,,,,,,99.7,,,,,,,,,,100,,100,,
VUT,Vanuatu,,,,,,19.1,,,,,,,,,,23.5,,27.07681,,
VEN,"Venezuela, Bolivarian Republic of",,,,,,99,,,,,,,,,,100,,100,,
VNM,Viet Nam,,,,,,89.1,,,,,,,,,,96,,99,,
YEM,Yemen,,,,,,41.3,,,,,,,,,,44.8,,48.40671,,
ZMB,Zambia,,,,,,17.4,,,,,,,,,,18.5,,22.06256,,
ZWE,Zimbabwe,,,,,,34.2,,,,,,,,,,36.9,,40.46256,,
